fano_factor,train_cue_conc,bg_conc,cue_conc,n_bg,capacity,capacity_simulation,dimension,radius,utility,center_alignment,axis_alignment,center_axis_alignment,shuffle_capacity,shuffle_dimension,shuffle_radius,shuffle_utility,shuffle_center_alignment,shuffle_axis_alignment,shuffle_center_axis_alignment
1.0,5,0.1,1.0,4,0.026255903415010808,0.02564102564102564,69.78249845896651,1.0955326806377454,0.9994558243599959,0.8777464015577381,0.04385197628285445,0.022362732570148147,0.009939250618057427,126.58047821196294,1.883422483735108,0.9814409028252212,0.07874669657071703,0.21207038342710188,0.04215192881140118
1.0,5,0.1,1.0,8,0.018484353168518628,0.01818181818181818,86.82508035111292,1.2788220716618535,0.9959223568676158,0.7103808851681656,0.04509891578387915,0.022167256776092253,0.01001684134594277,126.42291022674311,1.8814981233344568,0.9874268643733818,0.05084618334979008,0.19764084077371546,0.03743454748606838
1.0,5,0.1,1.0,12,0.015734078237659824,0.015748031496062992,96.68490596463636,1.3609652591054877,0.9878933503319577,0.6745758297649319,0.06087682342427666,0.0217604739052991,0.00975553383930943,129.32976675621964,1.8912010477225711,0.9860025735530643,0.01596121976498053,0.19038503511442673,0.03419209137038511
1.0,5,0.1,1.0,16,0.015861514286494197,0.015748031496062992,95.40121403920162,1.3659449549380955,0.9851859621592984,0.6924768358062054,0.06688960721910153,0.021720911277476163,0.010520648585022023,121.83808563369733,1.8402076547626145,0.9895883119700597,0.1016062422952657,0.1728957406362314,0.04250742346618381
1.0,6,0.1,0.01,0,0.15217265021904317,0.15384615384615385,17.346372981501062,0.7159302801272498,0.8944894788918277,0.9200489240455766,0.024850538725779785,0.06062430476144212,0.010417111185438735,53.55218231301714,1.969809762568408,0.4435471862786394,0.9998166598227441,0.9903763941502625,0.5125057177028731
1.0,6,0.1,0.01,1,0.045226183454899344,0.044444444444444446,46.34878854234996,0.9199751950270423,0.9608719301111117,0.9163087942858197,0.05973155724601273,0.029812428773505994,0.009238651688312206,132.52914203392152,2.0159033592295867,0.9826009103795925,0.5027771243924286,0.3893478277229539,0.07115713056007067
1.0,6,0.1,0.01,2,0.028621734061694184,0.029411764705882353,63.28551123494941,1.0745088567704568,0.9706435435186597,0.8441066410338706,0.05427319215263044,0.026122030085162822,0.010227798020091728,123.85942943713789,1.8710007328801617,0.9853363313627066,0.03976767281912197,0.25912821841621775,0.041442600548075366
1.0,6,0.1,0.01,4,0.01776181581598782,0.017699115044247787,87.21895155802287,1.324219024620316,0.9865610214607972,0.7445586505106698,0.06647219362692278,0.0234224401280269,0.010524507949715116,121.10804467796851,1.833210704616188,0.9823068842552334,0.014189850756709997,0.20065988433617218,0.03910040915877589
1.0,6,0.1,0.01,8,0.011585214204080782,0.011428571428571429,116.3597903466288,1.6490406010179268,0.9856084301884084,0.27641928152858,0.1308688229501563,0.028815367508485474,0.009496269447037728,131.85855521207878,1.9364044060354058,0.9885320595783591,0.09439258499055186,0.20912911985548965,0.03716562459770117
1.0,6,0.1,0.01,12,0.010245261817327517,0.01020408163265306,125.60082256370737,1.793942801463493,0.9817533515970059,0.050789805135179084,0.17372629044901194,0.03505960623227241,0.009473403427946756,131.93149021321472,1.91588703825929,0.9822441971763327,0.11694502822805969,0.2075689611396122,0.039784109826384605
1.0,6,0.1,0.01,16,0.009601598301055834,0.009523809523809525,131.15012481566436,1.9128741905978572,0.9889724038167597,0.14816067812321018,0.19107409081883103,0.04259744554204742,0.00943067779476726,132.39040523050477,1.9286313007550357,0.9839905502418848,0.19517924500518538,0.19911743477299967,0.040109744939624166
1.0,6,0.1,1.0,0,0.11671807523646696,0.125,25.525152027538475,0.6671109317772005,0.9175370360769677,0.9774675358404923,0.04517944948473874,0.041236885355240734,0.009032014100765741,122.4687146486293,2.531593784820434,0.9568418069835379,0.9547264649382812,0.6081084670768998,0.33468164766818936
1.0,6,0.1,1.0,1,0.06518498713071548,0.06666666666666667,38.05620892051662,0.7872486964636005,0.9491748023018843,0.9715611025682415,0.04962851076304641,0.03057935911199948,0.010071505736905049,123.2450199262858,1.9544395310747968,0.9837306210132193,0.4689441625458148,0.3052171762544415,0.1191770330445724
1.0,6,0.1,1.0,2,0.04284883619566151,0.043478260869565216,50.993764297927,0.8888718410142621,0.964403479681941,0.9480744305084151,0.04720783698421149,0.028763820353215636,0.0094400748727762,132.3035176049164,1.9685248501246249,0.9927639258664727,0.27390141029545184,0.27445003913497984,0.06595204031488268
1.0,6,0.1,1.0,4,0.025082443868720525,0.02531645569620253,71.21230149247297,1.0920194774307688,0.9715043347782336,0.8607928951105197,0.042835581632860775,0.024157475185747266,0.009460620227449222,131.88555951485432,1.9203026240301053,0.9815426279100198,0.15201492838110553,0.23029538923543363,0.042997726885373865
1.0,6,0.1,1.0,8,0.018912323674638104,0.01904761904761905,82.75184290379886,1.2975131606605543,0.9818337832481324,0.7547832158840033,0.0460564326219152,0.02205860604393126,0.011348962004260858,113.66448307533034,1.766916724278734,0.9770249537587157,0.21384208751333683,0.1577549874740766,0.033036297304671364
1.0,6,0.1,1.0,12,0.014644870519912862,0.014814814814814815,99.06532768138223,1.430382299700973,0.9745014636356711,0.5888814419673073,0.06697309729426058,0.025494286388902988,0.010070787774143478,126.01899088933473,1.8392199628925172,0.9795397447808559,0.11673327727131642,0.16964980566208362,0.032460243075433146
1.0,6,0.1,1.0,16,0.013639766743852894,0.013513513513513514,104.32426007345312,1.493016412033874,0.9822910646718179,0.47960077648209126,0.0921382465079598,0.024766568903454838,0.009908065760574488,126.83924815139417,1.9142559466420954,0.9872997181985217,0.13832793979974836,0.19306650118449398,0.03669865193370607
1.0,7,0.1,0.01,0,0.15273641782639658,0.15384615384615385,16.937124806352493,0.7447439323546899,0.9229228815328704,0.908918789431504,0.028426415665025673,0.05709647335362259,0.0103280161155889,20.017054042099723,1.5274645323319034,0.1447120692507939,0.9999505875884871,0.9934097660802121,0.48388633525330776
1.0,7,0.1,0.01,1,0.04645058754009412,0.045454545454545456,44.09575491228392,0.9528947426243806,0.9747597214157213,0.889673781725485,0.06050556609797506,0.03238707396301153,0.010484251366132295,119.28428874034566,1.9255196219028474,0.9849510144128676,0.30367033119794834,0.3435322825460503,0.0575203673485295
1.0,7,0.1,0.01,2,0.029174205267822904,0.028985507246376812,63.0943391059472,1.0664596180804797,0.9795022457194904,0.80636387598194,0.049597146602382694,0.02916538205560203,0.00939540595301616,131.2725578704232,1.9342104018818664,0.9732208616334458,0.3183264519420406,0.30904589961693263,0.058397451321054915
1.0,7,0.1,0.01,4,0.021163153457013095,0.021052631578947368,75.98256824770837,1.2535602262924088,0.9826817312441284,0.6882701070246128,0.05515187616167859,0.025749748086357997,0.011588002847361055,111.77667986499058,1.785869329627686,0.9860857005273279,0.04031112127449038,0.18438614997407873,0.04067433219695752
1.0,7,0.1,0.01,8,0.013373465304080527,0.013422818791946308,105.00693726748322,1.5294018622052346,0.9837384474903449,0.4450442191369467,0.09120305792163205,0.027555213658525275,0.010213540412613447,124.51799962829176,1.8558040145673673,0.9855933888041104,0.06781844595764465,0.18979231348393624,0.039287644982312554
1.0,7,0.1,0.01,12,0.012391827348118382,0.012269938650306749,110.45613924452812,1.6059394305421757,0.9863176559128332,0.27166779039590316,0.12054181073667915,0.032212492068006006,0.010182416429728468,124.45147822244289,1.882157963466088,0.9882488980949509,0.07042934222321999,0.1825102770534801,0.03275303733788323
1.0,7,0.1,0.01,16,0.011409284380205963,0.011299435028248588,118.03032454220626,1.6400524392819125,0.9816754815127803,0.28916356651579705,0.12618999177957854,0.028191572425747154,0.009168489519584086,134.979708014185,1.9718094258974608,0.9843784032300098,0.1596474997489938,0.21938250918207775,0.038787765965774774
1.0,7,0.1,1.0,0,0.12068552313051059,0.1111111111111111,24.288718053969234,0.6913121217304631,0.9478931991976947,0.974971550420673,0.04579427083659036,0.04217999990906488,0.011010881579873334,105.76123012364431,2.2944535183362182,0.978632253540902,0.7947649445876782,0.49437525096124835,0.20574527650648303
1.0,7,0.1,1.0,1,0.06378579087664672,0.06060606060606061,38.23481451277789,0.8151411181054659,0.9735908075179236,0.9685237596831874,0.04477025163659264,0.033304709048536184,0.009989755139179268,122.25978378445696,1.999243157783131,0.9769282826056176,0.5682584990450706,0.32688949292601566,0.11717830744830034
1.0,7,0.1,1.0,2,0.04134956438261405,0.04081632653061224,50.74134365744939,0.9330441375961859,0.9764792020982381,0.9264965017044612,0.04573389965558803,0.029325940309974097,0.01000231803647977,125.36300634172851,1.9342937366454855,0.9894636929865914,0.2599062635089635,0.2622700975672153,0.04830754784923034
1.0,7,0.1,1.0,4,0.02750672565112898,0.0273972602739726,66.67817085135732,1.0718280792575665,0.9805589766383219,0.8933370943451812,0.04262404986037405,0.024008650175583023,0.010385502849818248,122.22809170033645,1.852001001712316,0.9828479056311175,0.06161297256123696,0.20673810732211614,0.04262558186848473
1.0,7,0.1,1.0,8,0.020229180399321627,0.019801980198019802,78.89347352038288,1.28653458637997,0.994877848906721,0.7363083856199252,0.04790824876317763,0.023643949065811704,0.011355092294307244,112.66304987324862,1.8465025613317212,0.9891806027779224,0.004157829734858651,0.16358856402271763,0.039296497617554944
1.0,7,0.1,1.0,12,0.016825065578955564,0.01680672268907563,89.62277403504417,1.3649331672367677,0.9812284218983846,0.6490893030841139,0.05963104356251094,0.023972986927562587,0.010478663912452958,119.96538794737091,1.9120324259511472,0.9870785660949691,0.0919448727405794,0.18308730217722824,0.04272564585384553
1.0,7,0.1,1.0,16,0.016342952808997235,0.01639344262295082,91.79326885520305,1.3921797223330405,0.9895913279225386,0.6043470691501556,0.0654007575043641,0.02406441174994159,0.010519941812896444,119.72116365920678,1.882397807703049,0.9822545617261852,0.18350769645198253,0.18129353042070218,0.043424870685863065
1.0,8,0.1,0.01,0,0.15354969718615658,0.14285714285714285,18.542519923916487,0.7052654255019474,0.9457694349321536,0.9384027916600755,0.03198675015524135,0.05672136960450902,0.009046295493965992,12.75714256933531,1.5377478355726233,0.08110584576824846,0.9999849013424146,0.9921086650234399,0.4543427039061006
1.0,8,0.1,0.01,1,0.05119416278862372,0.05128205128205128,42.5433843469454,0.9075935034943332,0.9837294102422238,0.926266875875776,0.060593653400231984,0.033858296194162675,0.010326908130363584,120.6640150411276,1.9139936580695405,0.9788790628862947,0.21887444548585597,0.33843487935247507,0.050284475880530165
1.0,8,0.1,0.01,2,0.03056691652815675,0.030303030303030304,60.54568412419339,1.0639519250646743,0.9826365507516633,0.8356947376084342,0.051193961623631636,0.02599170200493155,0.00964325085493121,128.49584811185431,1.980339709116749,0.9873538195833174,0.37297352268629286,0.3104381509098221,0.0574688073107552
1.0,8,0.1,0.01,4,0.02019115911007163,0.02,79.72751313082522,1.263712898707863,0.9899182348929747,0.7300153112178783,0.05296756953052339,0.02485665298690237,0.010807015522493593,118.55607540149359,1.8450641608303144,0.9903288095397534,0.0053010616178695655,0.1977564051484941,0.03974648319961569
1.0,8,0.1,0.01,8,0.013842974350040293,0.0136986301369863,103.54601922794077,1.5039915043349616,0.9939645673035579,0.42201344986562467,0.08838392734875099,0.03111001324023958,0.010123975358104461,125.47416944654582,1.868785869054092,0.987529049957111,0.06838572476845058,0.18474709775439624,0.043012221381190145
1.0,8,0.1,0.01,12,0.012453424910194437,0.012345679012345678,110.46897841891021,1.5812445666070483,0.9826926395475831,0.3665628646624417,0.10838204689888636,0.030164655771691192,0.009515079840905518,129.6149169628985,1.9796806004832448,0.9825822426333956,0.27749659698996315,0.22067553704268686,0.042622759535830286
1.0,8,0.1,0.01,16,0.012166578541411557,0.011976047904191617,113.07815582945398,1.6010738659170947,0.9896936173967262,0.3876307759034608,0.11432284935649617,0.029000190225978592,0.009394903503664613,132.07878240690195,1.9522654698078503,0.9829626955432346,0.22271313109415475,0.20724371847497397,0.04154692732699155
1.0,8,0.1,1.0,0,0.12139819774895005,0.125,25.123279520915702,0.6776862621433603,0.9598727245763792,0.9739295805342056,0.04339869162004489,0.03885747663032826,0.009420475087053307,117.8355954853279,2.5032595539945626,0.9572982056939766,0.9709753589239478,0.5769105284724041,0.3710088752705807
1.0,8,0.1,1.0,1,0.06605870178287936,0.0625,37.22635022079191,0.8147947223984192,0.981187894779611,0.9649587364835676,0.050960331432365225,0.029257520190336995,0.010710820516729398,117.23316596302274,1.9050385391114988,0.9844132828329417,0.23776317364961747,0.2825281267627855,0.07555339896940931
1.0,8,0.1,1.0,2,0.04500112343862896,0.044444444444444446,47.86118988709963,0.921133274192705,0.9886339120342594,0.9440523265950467,0.04174459080474648,0.02911741253279192,0.010899503480035325,116.93002795554125,1.8412534063760146,0.9841792257785031,0.1070359590641646,0.22510966062682322,0.05504328973840722
1.0,8,0.1,1.0,4,0.029942825569938426,0.029850746268656716,63.62071634855677,1.0356807168425801,0.985871660881975,0.8881964706334943,0.041747656275003674,0.02371062010653499,0.010441000550479314,122.62629416564214,1.8375933607848751,0.9878087567861087,0.17396541072132127,0.19819769656749242,0.050111303459846886
1.0,8,0.1,1.0,8,0.019110268435162316,0.01904761904761905,85.21129258971396,1.2341778471503946,0.9830341972792489,0.7359077678618985,0.04087332131324003,0.022292590097199253,0.009550316551687801,129.96893078257216,1.9267396710167277,0.9778406480744292,0.19738678723963227,0.20801057187514688,0.04291801088830386
1.0,8,0.1,1.0,12,0.017677917461615556,0.017391304347826087,89.81476518542046,1.2931425826302132,0.9935730982588206,0.7145923796596215,0.04614244149356434,0.02332392522349062,0.010266483955459269,125.28991437624076,1.8082831522621434,0.9850408423972877,0.1452866729046565,0.1702880862862102,0.032645398314086076
1.0,8,0.1,1.0,16,0.016921196682448816,0.01680672268907563,91.15316019965114,1.3349741140525448,0.9880229496684112,0.699726059818657,0.05492484836120643,0.022866751084148745,0.010370812924736777,122.71957124099873,1.8508912885657973,0.9851374042251627,0.03468135907945488,0.17502805954861386,0.034772155272932696
1.0,9,0.1,0.01,0,0.134893539093358,0.13333333333333333,19.37421582114216,0.7362489867480563,0.9186767104317775,0.9401425087322669,0.05122095862564951,0.05417378633038029,0.009708336766995255,27.84016021499812,1.6974562838067808,0.20064580127462103,0.9998792461856757,0.9925383344655058,0.08339998278051308
1.0,9,0.1,0.01,1,0.04401399461072348,0.046511627906976744,45.199720635896156,0.9653467658001085,0.9596433312170535,0.8710456872121226,0.05904372194134645,0.031650111023614605,0.011102755032199256,113.87717243267906,1.8475315708684583,0.9778686998940543,0.16016369359243382,0.3102866292798607,0.054104918468392604
1.0,9,0.1,0.01,2,0.028398424528409242,0.02857142857142857,62.880808617188805,1.0994235480202184,0.9772358349057906,0.8313207905000626,0.05075546843486699,0.02703043779281561,0.010290571427640602,122.0416759704767,1.9099131453177882,0.9856674794772985,0.2312124512974745,0.2754486963303639,0.05220924220313409
1.0,9,0.1,0.01,4,0.017454068066548544,0.017391304347826087,88.58311093344629,1.3225057928253616,0.9837043946032397,0.6574379605701021,0.06503427532093889,0.026788234157737383,0.009692187690646654,128.77840778505623,1.9145904675439822,0.980627064418368,0.15713498972998796,0.23640914643829508,0.04542176770954041
1.0,9,0.1,0.01,8,0.012697804069744084,0.012658227848101266,107.65821908996487,1.5948957425970045,0.9812606639494517,0.3670049449568287,0.11114297250070702,0.02787816839536113,0.010595394842643878,120.91268761289092,1.8280319109240177,0.9860448911432416,5.360195539944913e-05,0.17743119316837394,0.03829183849146234
1.0,9,0.1,0.01,12,0.011968785736574481,0.011764705882352941,113.6306334093875,1.606880193489385,0.9803455447575636,0.35813701654981894,0.12610097652857397,0.029835152548319966,0.00983526041333978,128.3035887791051,1.882514779927903,0.984184075346344,0.012921849688885252,0.1883650951694612,0.03602739114285843
1.0,9,0.1,0.01,16,0.01109923288283628,0.011111111111111112,118.07308538543955,1.7275953550994736,0.9816230732536319,0.22297383511473107,0.1441744700809088,0.029431961474212964,0.010226297536667286,125.02322082405237,1.8609255924379609,0.9920554565873129,0.02608973747995331,0.17840580529424077,0.03827823901225622
1.0,9,0.1,1.0,0,0.11383912648590491,0.10526315789473684,26.000372079330955,0.7024953675110184,0.9780316187884598,0.9755837769349361,0.045164083869928096,0.0420904908344819,0.010237353603848087,113.55693285592905,2.267940090711422,0.9732960433612996,0.6948777098306038,0.48795920148260297,0.05526737263406436
1.0,9,0.1,1.0,1,0.057829001224456535,0.05714285714285714,41.059035146529965,0.8405217047845039,0.982996393617608,0.9529627259505558,0.04908318576678332,0.03256391654549481,0.010217503679544418,122.91849162015322,1.921924529591493,0.9883497766830028,0.1971086324087507,0.2889065471689818,0.05054926052993829
1.0,9,0.1,1.0,2,0.04057194719435893,0.04081632653061224,50.60837208952931,0.9594200343647624,0.984134503456011,0.9268641179634937,0.04723833422805041,0.028837591856993833,0.010764273698647927,117.59557884818965,1.8697252952440617,0.984276983122937,0.14866339346645782,0.22743285309238112,0.04684847362968211
1.0,9,0.1,1.0,4,0.02551630868178324,0.02531645569620253,70.20105715809747,1.104708754531383,0.9845312463592483,0.8579940404548965,0.041949077334074436,0.023406126014010764,0.0104536498907531,121.95435499019341,1.862081128309526,0.9894933024566367,0.0006884699836835603,0.19571067778905402,0.03995514601919769
1.0,9,0.1,1.0,8,0.017173187452934963,0.017241379310344827,89.7198072752565,1.3198863529400968,0.9788790483068233,0.6038551799303218,0.049770135129229634,0.026094522513430415,0.010008466282833271,125.72060427867025,1.8969480702938886,0.9846389157380303,0.19180148829194835,0.19781306708288576,0.03984515096237156
1.0,9,0.1,1.0,12,0.015516769586669981,0.015267175572519083,96.33395673824779,1.3943249960527062,0.9870745494077477,0.652139292895004,0.06722093718111441,0.023785107143229945,0.01032463912528937,124.10486666172015,1.8336033774944704,0.9875946808465269,0.005249160338800845,0.17264138962591197,0.036708226746090235
1.0,9,0.1,1.0,16,0.01420271908908878,0.013986013986013986,102.76305229239978,1.4452286287556795,0.9869789145819357,0.5510786865369187,0.07654881249164454,0.022995840917989358,0.009160263103474928,135.13199345520852,1.9707455471741457,0.9843872691789022,0.16902490358031658,0.22538057061544572,0.036530142678999726
1.0,0,1.0,0.01,0,0.14653132802999988,0.15384615384615385,18.44994114827155,0.7411038027346185,0.9584430167155129,0.9191319681359604,0.040639927252743166,0.0615061277076683,0.010663967916291883,29.383083937761608,2.015321990810797,0.2514339406814807,0.9999706407611623,0.9750882153464646,0.5486537178118833
1.0,0,1.0,0.01,1,0.02887459703032624,0.02857142857142857,63.60778142301229,1.0790040155426215,0.9880181958219572,0.8051723031699274,0.05601300733932632,0.02974729069015721,0.008784414620723078,138.7167899255012,2.015155538436587,0.977767004761087,0.405072617135613,0.35932173621606883,0.06013400173444936
1.0,0,1.0,0.01,2,0.01959609415280655,0.01904761904761905,81.40794072906142,1.2859061426647016,0.9940925038178614,0.7032439339081329,0.05929566562690321,0.027527563298129023,0.010529524322566477,120.5696250012129,1.8569775421269086,0.984145911212736,0.12688009857167734,0.23223104342963574,0.043164458384499116
1.0,0,1.0,0.01,4,0.012683835177164636,0.012422360248447204,108.59651917947751,1.609338304280692,0.993734571261288,0.23820785402184363,0.11927165733412337,0.03433591663955229,0.010088192099441234,125.14237142835991,1.8768149362384916,0.9833052530375017,0.08503127034949189,0.19894838736296397,0.04024745802485696
1.0,0,1.0,0.01,8,0.010386134763280612,0.01020408163265306,124.59006214920232,1.8144652048553083,0.9925358384243409,0.021434398668779515,0.17287621385737192,0.034101760565421246,0.0103901761467318,124.22575396498439,1.8002756754817675,0.9863818523825602,0.09396186886479177,0.17386795695018362,0.035909385954039835
1.0,0,1.0,0.01,12,0.01022850893892156,0.010050251256281407,125.2191868724129,1.8311570334637748,0.986579628387646,0.08323531624357196,0.17320441317007715,0.040944145813114174,0.00962368024982421,130.30109942647422,1.911865154040529,0.9846067074281327,0.10469126006717455,0.1983029856732175,0.03836043042373263
1.0,0,1.0,0.01,16,0.00942081603747625,0.009345794392523364,132.5060798881455,1.9439216560014567,0.9870976911196738,0.18498606575109708,0.20596503863335086,0.038249500187723766,0.00969776376691849,130.11349613860494,1.8695341522325073,0.9811056965548047,0.10885600085172092,0.1948517151371989,0.03847380567588606
1.0,0,1.0,1.0,0,0.11477396195570432,0.10526315789473684,26.08588454123602,0.6907558728466073,0.9671088863379044,0.9751172956393673,0.04101022904146286,0.039950691307251276,0.009954611821135499,113.64665900399916,2.4022500464727514,0.9642221383762861,0.9252305607782723,0.5195945681750974,0.2557044171786585
1.0,0,1.0,1.0,1,0.04935459606856909,0.04878048780487805,44.46763940332114,0.8996594784178088,0.9817400053326415,0.9617011942367802,0.04765910361901465,0.027259158236881482,0.01194379430068792,108.55209791544522,1.7678459666520279,0.9822363821137035,0.13714323943139411,0.20747378749078707,0.03850867098948268
1.0,0,1.0,1.0,2,0.02880909052624002,0.027777777777777776,63.64753931491805,1.073279127806551,0.9815417559812809,0.8745285163024594,0.04003320295066526,0.024816836730048003,0.01037817903360788,121.38528795334496,1.872005165645003,0.9800856378108702,0.06714747835154548,0.21490408295142027,0.04142744837466599
1.0,0,1.0,1.0,4,0.018293978237708196,0.017857142857142856,85.94824441108551,1.2977670643968098,0.9865608952829795,0.7097069936907301,0.05543352375135289,0.02319406417939646,0.01080082386794859,119.6265885209068,1.7720767129993278,0.9799918332899309,0.15159918270858894,0.16737121845593345,0.03389886927882398
1.0,0,1.0,1.0,8,0.013475579678740333,0.013513513513513514,104.07488607319064,1.5363469384975428,0.9851127614957238,0.3834958329680088,0.09749994719855734,0.028559802422806885,0.009950664115907464,126.37618542996792,1.8988537026693515,0.9844866352310947,0.09840707686767373,0.19580658607873438,0.04170817293598935
1.0,0,1.0,1.0,12,0.011362324784470312,0.011235955056179775,115.30214677184031,1.74028229168536,0.9848990931713981,0.10952811712238995,0.14507667024501814,0.034459718648631385,0.010411588954774885,122.11957688774976,1.8285664312146492,0.978742500772681,0.03637736050944352,0.17222025119213977,0.03637940602146026
1.0,0,1.0,1.0,16,0.010774615525245423,0.0106951871657754,121.98313371378171,1.7264687594217132,0.9841474715852427,0.19064314332782373,0.14905057897090052,0.03182606373900741,0.009564301366022161,130.2999471188134,1.896633389943748,0.9751449064016853,0.1580532009562502,0.19194519871903407,0.037620225758922314
1.0,1,1.0,0.01,0,0.1424062340543232,0.14285714285714285,17.153201040727353,0.7626287168492086,0.8982622103824337,0.8808917077944827,0.03702171786851528,0.05593271626965646,0.0122886839610037,46.420424165100215,1.871771192517752,0.4437794510220712,0.9991219312772415,0.9884655875089428,0.15469753121713717
1.0,1,1.0,0.01,1,0.027583725151944457,0.02857142857142857,62.99573087892921,1.1107052937628714,0.9597175512460555,0.6485883033390055,0.06419380814741654,0.037731188115941304,0.00964825603926728,128.588130348638,1.9655032221689726,0.9855413061308316,0.38131113784244297,0.33494312794794656,0.07034639972953204
1.0,1,1.0,0.01,2,0.01840506159551359,0.018518518518518517,83.74385003673558,1.3114130457155277,0.9746115669957728,0.5630278679510626,0.06637787936283103,0.03265475414642114,0.010300364437537186,122.19645480247233,1.897034734816457,0.9849696125383267,0.08949911660808643,0.2454120316956407,0.04159623620044995
1.0,1,1.0,0.01,4,0.011311477054703615,0.011299435028248588,117.84614322678446,1.6387057591639083,0.9713083891897311,0.3536972818314747,0.13982137269450726,0.029450799409831266,0.009815719465073132,128.83031631393817,1.897363184936071,0.989656634396,0.04804616013788891,0.20407592063812102,0.038317807526178686
1.0,1,1.0,0.01,8,0.011403943737482719,0.011299435028248588,114.67581449482519,1.7486925516135405,0.9854843579669169,0.13150026281510713,0.15202045092620947,0.033957978362847155,0.01033479124416841,122.07229064592738,1.8768998513740365,0.9826483451467012,0.00777979471137197,0.17906536480864074,0.035056741064543206
1.0,1,1.0,0.01,12,0.009383236518811282,0.009259259259259259,133.41960368653733,1.9181441787036573,0.9843647260454809,0.12299267019244813,0.1971271323725757,0.03747434975282329,0.009088472840814318,136.7123930832469,1.9591938608644948,0.9857078368398243,0.24641695415466577,0.21312905754007663,0.04535433747407386
1.0,1,1.0,0.01,16,0.011309366496271468,0.011363636363636364,115.44081392405296,1.7438464175765511,0.9824834415467832,0.21612260280697163,0.15014979890596108,0.03280306560813352,0.010999694964853137,117.24294376727465,1.825858450210571,0.9920574048055669,0.05440783152219876,0.16997510474129185,0.04149165640024718
1.0,1,1.0,1.0,0,0.10759144298431354,0.11764705882352941,25.65621441496819,0.6905772619806084,0.8913425991003825,0.9765688782520986,0.049721775845036564,0.04018278744439638,0.01066605197546162,107.2479250549084,2.314606531410066,0.9639781127176242,0.8789833835936016,0.5287298186268419,0.27216389065314545
1.0,1,1.0,1.0,1,0.04252097277540189,0.0425531914893617,48.1781445900039,0.9291704699415053,0.9491783272753058,0.935304906306107,0.04516727488991726,0.02881121893749114,0.011317582144695434,112.75259957673494,1.846048041176742,0.9865864272778119,0.036094025328177425,0.2447305353217006,0.04317453824073512
1.0,1,1.0,1.0,2,0.02435461695415548,0.024096385542168676,71.46150935211595,1.117939243247301,0.9668258777123152,0.8388325405796354,0.04690522376218475,0.025978451888683776,0.010138010333833767,125.71350252542699,1.8406303472279086,0.9840317334376726,0.08378074178941144,0.21308904333218387,0.0383613181675506
1.0,1,1.0,1.0,4,0.01529859645742871,0.015384615384615385,95.17603788349635,1.4189192404159636,0.9728538673407737,0.40916492467077686,0.07159654051589433,0.028214408743255422,0.009924933798511422,126.64135839826251,1.9195575293132898,0.9886067159719901,0.1469185235591568,0.20690226222841895,0.03783423162083019
1.0,1,1.0,1.0,8,0.013026113503762255,0.013071895424836602,106.69669975515347,1.5422511386122646,0.9784692048926212,0.43851308798776556,0.09576638674555484,0.026869820459281577,0.010120893717040929,125.0223843854887,1.8895727048609245,0.9884883761056211,0.04398110878548504,0.18069000173652577,0.03866616185764964
1.0,1,1.0,1.0,12,0.011635464367374072,0.011560693641618497,114.07095959645035,1.6796850453514323,0.9799380831832651,0.20532400256334554,0.134174040507452,0.03235271523035089,0.010335060225721043,123.78302986895633,1.854903228386484,0.9912165088262661,0.04560093965658302,0.17310445738641833,0.03495321055380319
1.0,1,1.0,1.0,16,0.011624020049896084,0.011695906432748537,114.2426702713998,1.6722483977555356,0.9781661421263469,0.1338649785448282,0.13437929784212002,0.033649314767763665,0.009883818864769283,126.67646672324467,1.8802778682508112,0.9759889397872955,0.14638916580127456,0.1953044419841914,0.04247024397677731
1.0,2,1.0,0.01,0,0.1344920050513826,0.14285714285714285,18.829089963189997,0.746823354301923,0.9067032651108534,0.919036477979256,0.043734964087004946,0.060211458650207744,0.010663198697264994,34.218901380128884,1.7548877256894564,0.27544275973422794,0.9999626428995437,0.9850414145232836,0.5787778249596593
1.0,2,1.0,0.01,1,0.029261941771044155,0.02857142857142857,62.33334137102966,1.0684591594437918,0.9722994393300881,0.7845422265078947,0.058762164424048934,0.030993094415854055,0.009205090348598574,133.7808569232192,1.9760055143426711,0.9803811108522718,0.38773910343292717,0.3453830144091313,0.06341878814820508
1.0,2,1.0,0.01,2,0.01794376109591326,0.017857142857142856,86.22204145771352,1.307261947278642,0.9760197978474843,0.6612288718440127,0.07723795820712898,0.023473757691315784,0.009999123938776198,125.59106004554462,1.9060063527273456,0.9847368009412176,0.26278017795610625,0.2479442779042312,0.04844190281578994
1.0,2,1.0,0.01,4,0.01292172138706309,0.012658227848101266,104.70611235872751,1.6272270141526874,0.9820862101945497,0.23431940134910909,0.12931809159896246,0.036047556154245985,0.011583214992139962,113.60710016182736,1.7165381401945912,0.9824920594455058,0.24401994153506637,0.1595930094655148,0.03546271245906788
1.0,2,1.0,0.01,8,0.009950114959273122,0.009950248756218905,127.77478165433021,1.8301548507683194,0.9790681042353382,0.03593132297259684,0.17596289110816335,0.033614313092196986,0.009485009671164727,131.1472240556367,1.9640808033964872,0.9878537078499396,0.35033490593938704,0.20836378838814168,0.04422672022990958
